year	locale	beforeMonth	month	beforeDay	day	hour	ymdt	duration	unknown	longitude	latitude	elevation	relativeAltitude	continentCode	countryCode	area	locationFlags	miscellaneousFlags	typeOfUfoCraftFlags	aliensMonstersFlags	apparentUfoOccupantActivitiesFlags	placesVisitedAndThingsAffectedFlags	evidenceAndSpecialEffectsFlags	miscellaneousDetailsFlags	description	location	title	ref	refIndex	strangeness	credibility
1953	1	0	3	1	10	9	255	2	0	-153.1555555554024	-27.499999999972502	-99	999	2	1	QLD	71	0	3	128	0	0	32	0	"PASSES SILENTLY
p296"	BRISBANE,QLD,AUST	CGR-UFO HAS FLUORESCENT LITES INSIDE	106	40	6	6
1953	8	0	3	0	10	126	255	164	0	74.8666666665918	40.8777777777369	175	999	0	2	NJR	195	0	27	128	0	0	0	0	WHT STREAK JOINS	NW/HACKETTSTOWN,NJ	ORG OBJ TO+FRO OVR KITTINNEY MTNS/7hrs!	137	214	7	8
1953	18	0	3	0	12	77	255	1	0	65.43333333326791	47.0333333332863	25	999	0	1	NBR	163	0	1	128	0	0	0	0	"BRILL.SLVR DISK >/500kts S/L
SUDDEN STEEP SLNT CLIMB >>W"	CHATHAM,NB	MIL.OBS	179	35	6	8
1953	8	0	3	0	14	0	253	55	0	149.99999999985002	60.57777777771721	84	999	0	2	ALS	71	4	1	128	0	0	0	128	"HUGE SCR OVR KENAI MTNs
+ SVRL TIMES
VANISHES!"	nr SKILAK LAKE,AK	4+OBS	137	216	7	8
1953	16	0	3	1	14	143	255	5	0	-132.58888888875632	37.4111111110737	0	999	2	4	SJP	185	0	8	128	0	0	35	3	"RDRs+10/P2V-7
90-100 SML CLRD BALLS/VARIOUS FORMNs
/r185p20"	SEA/JAPAN	BBK#2496	137	255	5	10
1953	18	0	3	0	15	131	255	40	0	91.05555555546451	33.4111111110777	38	999	0	2	MSP	163	0	9	128	0	0	0	3	"SVRL AF MEN/GND
REAR-DROP SHAPE > INTO WIND
/r185p21"	GREENVILLE,MS	BBK#2692	210	18	5	8
1953	8	0	3	0	20	120	255	1	0	-127.1222222220951	38.2777777777395	-99	999	5	9	DMZ	179	0	8	128	0	0	2	3	"CE2+RDRs BOTH LOCS
NFD"	OLD BALDY+PORK CHOP HILL,KOREA	W.MORGAN/USAF	116	60	3	9
1953	2	0	3	0	21	91	255	1	0	76.8333333332565	42.0777777777357	266	999	0	2	NYK	163	0	1	128	0	0	0	3	"UID
4 GOC OBS
6 SCRS DIRECTLY OVHD
SEEN/BINOCS"	ELMIRA,NY	BBK#2511	137	218	6	9
1953	8	0	3	0	22	12	255	15	0	118.2444444443262	34.3111111110768	600	999	0	2	CLF	67	2	1	1	56	144	0	0	"1st/many for both
/r41p525"	TUJUNGA CANYON,CA	2 WOMEN ABD/CABIN	32	15	10	7
1953	20	0	3	0	22	32	255	1	0	-5.5666666666611	43.311111111067795	-99	999	3	5	BDR	67	0	17	128	0	0	0	0	"DULL 40cm OBJ RACES OVHD
GYRATES BUT 'DELIBERATELY STEERED"	AUBAGNE,FR	EX-PILOT	137	218	6	6
1953	18	0	3	0	22	134	255	5	0	95.2333333332381	29.666666666637	11	999	0	2	TXS	227	0	56	128	0	0	0	3	"4 NLTS PLAY IN STARS
1 PINK FBL GOES /HI-SPEED"	ELLINGTON AFB,TX	SVRL OBS	137	219	5	8
1953	2	0	3	0	23	9	255	3	0	106.3111111110048	42.8666666666238	1567	999	0	2	WYO	67	0	24	128	1	96	0	3	"ORG NLT ALL OVR NATRONA co AIRPORT "LIKE A HUNTING DOG"
>>E"	CASPER,WYO	2 OBS	137	219	6	7
1953	1	0	3	2	23	79	255	2	0	114.97777777766281	36.0333333332973	573	999	0	2	NVD	67	4	1	128	0	0	0	0	"2 DISKS MNVR/hi alt
1 SHOOTS STRAIGHT UP
OTHER TO SIDE."	HENDERSON,NV	2/BINOCS	137	9	6	7
1953	0	0	3	0	25	91	255	90	0	98.46666666656822	29.4111111110817	165	999	0	2	TXS	227	0	8	128	0	0	0	3	"MIL OBS
3+ NLTS CURVE N>>S
FAST+SLNT
+CIV OBS/2315hrs"	SAN ANTONIO,TX	BBK#2521	137	225	3	8
1953	18	0	3	0	25	128	255	60	0	7.5777777777702005	33.3666666666333	-99	999	7	7	CSB	179	0	8	128	1	224	34	131	"MIL GND+AIR+RDR
NLT CIRCLES BASE
LANDS
DISAPPEARS"	NOUASSEUR AB,FR MOROCCO	BBK#	55	83	6	12
1953	8	0	3	0	27	117	255	4	0	107.5999999998924	35.2444444444092	3445	999	0	2	NMX	51	0	1	128	0	0	0	3	"UID
2 MIL-PILOTS
CANT CATCH ORANGE BALL/TOO FAST
/r185"	Mt.TAYLOR,NM	BBK#2524	137	226	6	7
1953	3	0	3	0	29	95	255	1	0	91.777777777686	45.8333333332875	330	999	0	2	WSC	195	0	1	128	0	0	0	3	"MTL SCR VFAST N>>S
REVERSES DIRECTION"	6.5mi E/SPOONER,WI	4 ANTENNA INSTALLERS	137	226	6	9
1953	8	0	3	0	30	137	255	2	0	112.4999999998875	48.166666666618504	1275	999	0	2	MNT	67	0	9	128	0	0	0	3	"WHT BODY DROPS STRAIGHT
STOPS/MIDAIR
MOVES LEFT+RIGHT"	nr DUPUYER,MT	GOC OBS	137	226	5	7
1953	16	0	3	0	31	119	255	30	0	-139.0666666665276	37.77777777774	-99	999	6	1	HNS	51	0	1	128	2	0	0	3	"WHT DISK BEAMS RED+BLU BEAMS
MNVRS ALL OVR NE HONSHU"	nr NIIGATA,JAPAN	USAF F94	137	228	7	7
1953	16	0	4	1	0	74	231	2	0	1.8333333333315	51.2444444443932	-99	999	3	1	ENG	177	0	1	128	1	32	32	0	"RDR BLIP
THIN SLVR OVOID NEAR"	SALISBURY PLAIN,ENGL	TEST BOMBER CREW/60K'alt	200	72	6	7
1953	1	0	4	0	0	78	229	1	0	84.1999999999158	30.8777777777469	79	999	0	2	GRG	67	0	1	128	0	0	0	0	"SLVR GRY DOMED SCR >W SLO+SLNT
PORTHOLES
/letter to I.Sanderson"	CAIRO,GA	BOYS	43	20	6	6
1953	12	0	4	2	7	84	253	5	0	-104.75555555545081	-2.9222222222193	20	999	6	9	SMT	227	128	33	128	0	0	0	9	"OVOID LARGER/MOON >NW/5mins S/L
ABS SLNT
GLOWS"	PALEMBANG,SUMATRA,INS	3+1 OBS	137	17	6	9
1953	16	0	4	0	8	119	255	3	0	-130.3666666665363	33.5777777777442	-99	999	6	1	KYU	53	8	24	128	1	32	0	0	"BRITE BLU NLT DROPS+PACES PLANE
SPEEDS AWAY
NFD"	FUKUOKA,JAPAN	F94B PILOT	185	20	4	6
1953	16	0	4	1	12	91	255	3	0	119.21111111099191	38.5111111110726	2084	999	0	2	NVD	177	0	1	128	0	0	0	3	"10 GRY-MTL SCRS/CHANGING FORMATIONS
WIDE TURN
/MJ#240"	SWEETWATER,NV	C47 CREW	195	96	6	8
1953	2	0	4	0	12	132	255	20	0	81.0111111110301	46.533333333286805	280	999	0	1	ONT	195	8	2	128	0	0	0	0	"GLOW-CGR HVRS/NICKEL-COPPER SMELTER
SHRINKS+CHANGES CLR"	W/CONISTON,ON	6 MINERS	210	26	5	9
1953	1	0	4	0	15	107	255	10	0	110.8999999998891	32.2444444444122	717	999	0	2	ARZ	67	0	8	128	0	0	1	3	"4 UID NLTS MAKE EXTREME TURNS/METEOR SPEED
FOTOS NO GOOD
>>NW"	TUCSON,AZ	2 OBS	137	234	5	7
1953	2	0	4	0	16	91	255	25	0	89.37777777768841	36.777777777741	90	999	0	2	MSO	67	0	1	128	66	0	0	3	"TIGHT FORMns
600mph++
FLASH SIGNALS!"	EAST PRAIRIE,MO	4+3 MTL SCRS nr FOLO B36	137	236	7	7
1953	16	0	4	0	16	93	255	1	0	65.444444444379	47.066666666619604	25	999	0	1	NBR	209	0	1	128	0	0	0	0	"8M MTLC DISK HEAD ON TWRD DC4
> UNDERNEATH/300 kph"	ovr CHATHAM,NB	2 PILOTS	179	37	6	8
1953	0	0	4	0	18	68	255	1	0	75.5666666665911	39.766666666626904	300	999	0	2	DLW	195	4	2	128	0	0	0	0	"HUGE CGR >>NW
FLASHES OVR TOWN
/BIG NEWSPAPER ARTICLE"	WILMINGTON,DE	GOC OBS++	173	186	6	8
1953	16	0	4	0	19	78	255	2	0	-126.999999999873	38.333333333295	-99	999	5	9	SEO	243	4	4	128	1	0	0	3	"70mph >>SSW/30M alt
/r116p60+/r137#5p32"	NE/PANMUNJON,KOREA	2M+WHT ROUNDED DLT	210	18	6	9
1953	1	0	4	0	20	117	255	5	0	1.4666666666652002	53.366666666613305	96	999	3	1	ENG	67	4	1	128	0	0	0	0	"LRG CLASSIC DOMED SCR/DISTANGE
GLOWS WHEN IN MOTION"	SHEFFIELD,S.YORKS	3 TEENS	137	240	6	7
1953	0	0	4	0	20	130	255	1	0	73.9444444443705	40.6444444444038	15	999	0	2	NYK	71	0	9	128	0	0	0	3	"NLT 
=GLOWING SCR
MAKES SHARP TURN>>SW
NFD"	BROOKLYN,NY	ENGINEER	137	237	6	6
1953	10	0	4	0	23	77	255	1	0	77.23333333325611	42.0999999999579	300	999	0	2	NYK	195	0	1	128	0	0	32	3	"LENS-SCR PASSES>>W
BLACK LINE STICKS WAY
LITES GND"	ADDISON,NY	FOREST RANGER	137	242	6	6
1953	1	0	4	2	23	90	255	1	0	73.24444444437121	45.29999999995471	32	75	0	1	QBC	67	0	1	128	1	64	0	8	"BRILL.CARSIZE DISK STOPS+SPINS OVR RIVER
RETREATS XFAST"	IBERVILLE,QBC	2 OBS	137	21	6	7
1953	15	0	4	0	25	0	240	231	0	-145.99999999985403	14.499999999985501	0	999	2	4	TIN	189	16	17	128	1	97	32	0	1 RAMMED DROPS TO SEA	nr TINIAN ISL,MARIANAS,PACIFIC	SVRL UFOS SEEN/USN REPORT	137	253	8	6
1953	16	0	4	0	28	63	251	2	0	99.4999999999005	27.499999999972502	125	18000	0	2	TXS	51	0	2	128	0	0	32	3	"BROWN CGR/60K'alt
90-TURN
CONSTANT CONTRAIL
>>NW/1200mph"	LAREDO,TX	T33 PILOT	242	25	8	6
1953	14	0	4	0	29	102	255	5	0	166.07777777761171	28.2333333333051	0	999	2	4	NPC	169	0	1	128	1	32	0	3	"30'MTL SCR/90�TURNS TWRD SHIP
FAST
ARCS>E"	PACIFIC 166�05W-28�A4N	USN BREWSTER	137	245	6	10
1953	16	0	5	0	1	142	255	30	0	60.377777777717405	53.244444444391206	2	999	0	1	NFL	179	0	8	128	0	0	2	3	"TOWER+AIR VIS
WHT NLT ORBITS F94/6000knts
NO RDR
/r185"	GOOSE AFB,NFL	BBK#2555	137	246	5	7
1953	18	0	5	0	4	11	255	1	0	58.5444444443859	48.5444444443959	33	999	0	1	NFL	71	0	2	128	0	0	32	19	"FLYING FOOTBALL >>S
LO ALT+HI SPEED
TINNY SOUND
3sec"	HARMON AFB,NFLD	1 OBS	137	247	7	6
1953	2	0	5	0	5	59	255	5	0	114.57777777766321	32.666666666634	50	999	0	2	ARZ	163	1	1	128	0	0	32	1	"CHEMIST SEES SLVR SCR
CONCENTRIC RINGS VISIBLE/POLARZD GLASSES"	E/YUMA,AZ	US80	52	134	7	7
1953	1	0	5	0	7	53	255	1	0	98.5111111110126	29.399999999970603	165	999	0	2	TXS	67	0	1	128	0	0	0	3	"HOUSE-SIZED SCR W/LITES/EDGE
300mph OVHD
ABS SILENT
>>NE"	SAN ANTONIO,TX	1 OBS	137	251	6	6
1953	16	0	5	0	10	109	255	5	0	-149.1222222220731	-21.399999999978604	-99	999	2	1	QLD	215	4	17	128	0	0	0	3	"WHT DOME CCLs DC3
200-700mph
/r74+/r137b2p56"	S/MACKAY,QLD,AUSTR	3/DC3+ATC/GND	174	51	6	9
1953	2	0	5	1	16	105	255	1	0	-4.5333333333288	50.366666666616304	-99	999	3	4	BLG	195	4	1	128	0	0	33	16	"BIG BLAST
ANGEL HAIR FALLS+EVAPs
SCR FLIES
/MJ#241"	BOUFFIOULX,BELG	SCR STOPS	137	1	7	8
1953	2	0	5	0	18	51	255	5	0	-150.48888888873842	-23.4333333333099	-99	999	2	1	QLD	195	4	1	128	0	0	0	0	"CRESCENT-UFO/THEODOLITE
GLITTERS
>S"	ROCKHAMPTON,QLD,AUS	PILOT+WEATHERMAN/GND	210	26	6	7
1953	5	0	5	0	18	114	255	20	0	-48.5888888888403	30.2666666666364	-99	999	10	4	ABD	227	4	1	128	1	0	0	7	undefined	ABADAN,IRAN	VFAST VBRITE "HALF MOON" SEEN HERE+ALL OVR OIL PRODUCING REGIONS.	26	129	6	8
1953	10	0	5	0	20	111	255	15	0	121.33333333321201	39.6777777777381	1079	999	0	2	CLF	67	16	1	1	4	130	48	0	"7'SCR /SANDBAR
OID PASSES PAILS/WATER INSIDE
/r113p170"	BRUSH CREEK,CA	2 OBS	210	25	9	4
1953	16	0	5	0	21	0	253	60	0	112.4666666665542	34.5666666666321	1630	3000	0	2	ARZ	211	4	1	128	0	0	0	3	"2+6 SCRS CAVORT/3km alt
FASTER/ANY JET
/137#2p61+r78p168"	N/PRESCOTT,AZ	PILOT+3	242	35	6	8
1953	7	0	5	0	21	99	255	15	0	114.04444444433041	35.1777777777426	1000	999	0	2	ARZ	227	1	1	1	0	128	176	65	"30'SCR+4'DEAD OID/TENT
/R.FOWLER/r249p131"	nr KINGMAN,AZ	ENG./BLACKED-OUT BUS	176	208	10	5
1953	16	0	5	1	22	0	253	10	0	84.2333333332491	32.0666666666346	128	999	0	2	GRG	211	4	1	128	0	0	1	0	"SLVR SCR CHASED/NEWSPAPER EDITOR+PHOTOG
LOST ovr CORDELE"	AMERICUS,GA	100s/OBS	137	10	6	12
1953	12	0	5	0	23	0	255	60	0	-18.999999999981004	-33.999999999966	-99	999	8	1	CAP	167	0	8	128	0	0	2	1	"OBJ PASSES CAPE 6X/1250++mph
5km alt
/r137#2p67"	CAPE AREA,S.AFRICA	AF RADARS	48	128	3	7
1953	1	0	5	0	23	0	253	4	0	-145.0333333331883	-37.7555555555178	-99	999	2	1	VCT	195	4	2	128	0	0	0	0	VERY HIGH	SURREY HILLS.MELBOURNE,VCT	CGR DARTS INTO CLOUD+JUMPS BACK OUT	210	26	6	8
1953	4	0	5	0	26	31	255	50	0	-19.755555555535803	-31.488888888857403	-99	999	8	1	CAP	227	4	9	128	3	0	2	0	"3 LITE-BEAMS
SEEMS/FOLLOW OBS CAR
AF RDR"	CALVINIA,RSA	GRN LUM OBJ /CLOUDS	26	130	7	7
1953	0	0	5	1	27	123	255	15	0	98.46666666656822	29.4333333333039	165	999	0	2	TXS	67	0	8	128	0	0	0	3	"2+OBS
9 SLNT NLTS >>N/3min INTERVLS
1 REVERSES COURSE"	SAN ANTONIO,TX	BBK#2577	137	11	3	7
1953	8	0	5	0	30	0	253	1	0	-175.5888888887133	-40.333333333293	-99	999	2	2	NI 	67	0	25	128	0	0	16	0	"ANGEL HAIR FALLS
/r137"	PALMERSTON NORTH,NZ	SML BRITE-BLU UFO/IRREGULAR MOTION	210	26	7	6
1953	16	0	6	0	0	0	245	10	0	70.57777777770721	41.666666666625005	15	999	0	2	MSC	55	64	1	128	16	48	34	1	"JET CHASES+EMEs
2 JUMP
PLANE+1 VANISH/NO TRACE
??/MJ#242"	OTIS AFB,MA	UFO/RDR	97	72	10	4
1953	0	0	6	0	0	72	245	10	0	94.5666666665721	39.0666666666276	224	999	0	2	MSO	195	0	3	128	1	64	0	0	"SIZE=3X AIRLINER
HVRS 5 MIN"	KANSAS CITY,MO	MTL UFO RISES/HRZN TO 3500' OVHD	107	226	6	8
1953	1	0	6	2	0	84	246	5	0	79.777777777698	43.33333333329	75	999	0	1	ONT	67	0	1	128	1	80	0	0	"DULL SLVR OVOID HVRS/TREES
CURVES UP >W ovr SCHOOL"	E.BURKLINGTON,ONT	TEENS++	137	29	6	6
1953	16	0	6	1	2	134	255	120	0	98.4999999999015	29.4111111110817	165	999	0	2	TXS	243	0	56	128	0	0	0	3	NLTS CRCL+MNVR ALL OVR SKY/2hrs+	SAN ANTONIO,TX	MIL+CIV+3 AIRBASES	137	24	6	10
1953	4	0	6	0	3	111	255	2	0	-176.8999999998231	-39.4999999999605	-99	999	2	2	NI 	199	72	4	128	0	0	0	0	"GLOWING OBJ/7000'alt
>>N
CHAIR SHAPED!
/r137#2p81"	NAPIER,NZ	Grp/BOY SCOUTS	210	26	7	7
1953	0	0	6	1	9	139	255	1	0	83.0444444443614	42.333333333291	177	999	0	2	MCH	67	12	40	128	0	0	0	3	"SLOW SLNT METEOR LVLS OFF+FLIES>>N
/MJ#242"	WAYNE State University,MI	AF-ROTC	137	25	4	6
1953	12	0	6	2	10	132	251	120	0	82.57777777769519	27.3111111110838	4	999	0	2	FLR	67	0	24	128	1	32	0	0	"CGR FOLOS SVRL B36s/succession
ROW/WINDOWS/SIDE
>>N"	LIDO KEY,FL	2/BEACH	137	30	6	6
1953	10	0	6	0	15	125	255	10	0	73.24444444437121	42.444444444402	312	999	0	2	MSC	195	0	18	128	0	0	32	0	"60'CGR/15mph/LO alt nr RESERVOIR
SILENT
NO WINGS/PORTS"	PITTSFIELD,MASS	2 OBS	107	66	6	7
1953	18	0	6	1	16	119	255	2	0	98.5777777776792	29.333333333304	210	999	0	2	TXS	163	72	1	128	0	0	0	131	"HAZY OVOID=23cm/ARMS LENGTH
VANISHES IN PLACE
/MJ#242"	KELLY AFB,TX	SVRL/TOWER	137	29	7	9
1953	0	0	6	0	18	15	255	2	0	95.3666666665713	29.777777777748003	10	2	0	2	TXS	195	64	128	81	0	0	32	128	"MANLIKE FIGURE IN CAPE ON LIMB
GLOWS
VANISHES.."	HOUSTON,TX	SHADOW>>TREE	106	254	10	5
1953	10	0	6	0	20	111	255	15	0	121.3444444443231	39.6777777777381	1079	999	0	2	CLF	67	0	1	1	4	0	8	0	"SCR+OIDS LAND AGAIN!
MORE WATER SAMPLES TAKEN."	BRUSH CREEK,CA	PROSPECTORS	112	118	9	6
1953	12	0	6	1	21	0	253	2	0	4.9222222222173	55.9333333332774	74	999	3	1	SCT	71	4	1	128	0	0	0	0	"PERFECTLY ROUND SCR EXITS CLOUD
SPINS
LVS BLACK TRAIL"	DUNOON,SCOTLAND	2 OBS	137	31	6	7
1953	15	0	6	0	21	114	255	20	0	-127.69999999987232	26.0333333333073	-99	999	6	1	OKN	199	0	24	128	0	0	0	3	"UID NLT MOVES SLOWLY/20min
NFD in FILES"	NAHA,OKINAWA	9+WEATHERMEN	185	20	3	10
1953	18	0	6	0	22	13	255	5	0	60.4111111110507	53.266666666613396	2	999	0	1	NFL	179	0	8	128	0	0	2	3	"F94 CREW+GND OBS+RDR
JET CHASES RED NLT/5min"	GOOSE AFB.LABR,NFLD	BBK#2601	185	21	4	9
1953	20	0	6	1	23	9	255	1	0	100.0777777776777	29.2444444444152	338	999	0	2	TXS	35	0	1	128	0	0	0	3	"SCR DROPS
STOPS
HEADS>>W
"TREMENDOUS ACCEL""	N/US90 E/DEL RIO,TX	AF WEATHERMAN	137	33	7	7
1953	12	0	6	0	24	2	255	5	0	72.5111111110386	40.866666666625804	10	999	0	2	NYK	71	64	1	128	1	4	48	0	"DOME RISES ABOVE SCR!
PORTHOLES
CTRL PANL"	HAMPTON BAYS,NY	30M SCR STOPS/MIDAIR	8	112	7	6
1953	18	0	6	0	24	69	255	5	0	46.57777777773121	60.677777777717104	2	999	2	11	SIM	39	0	8	128	1	0	0	3	"RED NLT HVRS+SPINS/15sec
RISES/5min+GONE"	SIMIUTAQ,GREENLAND	WEATHERMAN HILL	185	21	5	7
1953	16	0	6	0	24	141	255	2	0	-139.7888888887491	33.033333333300305	-99	999	6	1	IWJ	181	0	24	128	1	32	2	3	"KB29 AIR RDR
BLIP MNVRS .5mi AWAY/2min
NFD"	IWO JIMA,BONIN,JPN	BBK#2605	185	21	4	8
1953	3	0	6	1	26	0	253	44	0	2.5777777777752	39.3777777777384	-99	999	3	6	CNC	227	4	1	128	0	0	1	0	"FOTOS
=SCR SEEN SIDEWAYS
>>N"	EL PROVENCIO,CUENCA,SP	EXTRA MOON HANGS/SKY/5hrs	137	36	6	12
1953	16	0	6	1	28	54	255	1	0	73.74444444437071	41.044444444403396	66	750	0	2	NYK	83	0	17	128	0	0	0	3	"15cm SCR/750M.alt
386kph >>NE
/USAF Rpt/MJ#242"	ovr WHITE PLAINS,NY	PVT PILOT	137	36	6	6
1953	14	0	7	2	0	78	245	1	0	-144.8333333331885	14.2444444444302	0	999	2	4	NPC	41	0	2	128	1	32	0	0	UP+AWAY/6000 kph	nr GUAM	RNZAF FLYING BOAT BUZZED/MTLC 15Mx4M WINGLESS FSLG!	137	35	6	6
1953	2	0	7	1	1	7	254	1	0	2.2888888888866004	39.5999999999604	-99	999	3	6	CNC	195	4	1	128	0	0	0	8	"GRY-WHT ORB COMES FROM NW
HVRS
SHOOTS>>E
LEAVES NO TRAIL"	HONRUBIA,SPAIN	COPS	137	37	6	8
1953	16	0	7	0	1	121	255	1	0	118.0777777776597	45.311111111065806	845	999	0	2	ORE	243	0	4	128	0	0	0	0	BRITE MTLC TRIANGLE>>SSE/18K'alt	La GRANDE,OR	GND+NAVY JET CREW OBS	160	242	6	9
1953	18	0	7	1	2	12	255	120	0	80.4888888888084	33.966666666632705	74	999	0	2	SCR	163	0	1	128	1	0	0	3	"3 SML SCRS HVR/TREETOP ALT/2 HRS
LRG SCR JOINS IN/0300hrs"	SHAW AFB,SC	2 OBS	137	37	6	7
1953	4	0	7	0	2	78	255	5	0	2.4999999999975	39.8444444444046	-99	999	3	6	CNC	67	0	1	1	128	130	16	128	"GIBBERISH
/LDLN#93+/r50p3"	VILLARES del SAZ,SP	3 65cm OIDS exit 130cm OVOID	67	77	9	6
1953	2	0	7	0	3	105	255	2	0	86.5111111110246	40.277777777737505	226	999	0	2	IND	195	4	1	128	0	0	0	0	"2 WHT SCRS TURN SILVER WHEN SUN HITS THEM
/r137#2p94"	FRANKFORT,IN	SVRL OBS	210	29	6	9
1953	18	0	7	1	9	73	255	1	0	98.4777777776793	33.911111111077204	304	999	0	2	TXS	35	0	1	128	0	0	0	3	"VFAST
GLOWS
>>S"	WICHITA FALLS,TX	SCR SWOOPS OVR SHEPPARD AFB HOSPITAL	137	43	6	7
1953	0	0	7	0	9	113	251	5	0	82.97777777769481	39.9444444444045	244	999	0	2	OHI	195	4	1	128	1	96	0	0	"20 RPTS>PAPERs
/r242p65"	COLUMBUS+PHENIX CITY,OH	SLVR SCRs ovr AVIATION PLANT	210	26	6	10
1953	1	0	7	0	12	63	255	2	0	116.1666666665505	48.1444444443963	637	999	0	2	IDH	67	4	1	128	1	32	0	0	"2 LRG "UPTURNED MIRRORS" FOLO JET PLANES
/r137#2"	CLARK FORK,ID	GND OBSs	210	29	6	7
1953	3	0	7	1	13	0	253	5	0	121.83333333321151	39.7111111110714	73	999	0	2	CLF	195	132	9	128	0	0	0	0	"ORB OVR FOOTHILLS
15JLY SCR HVRS OVR ALMOND ORCHARD"	CHICO,CA	UFO SPEWS SPARKS	137	43	7	8
1953	16	0	7	1	13	128	255	2	0	80.9444444443635	33.899999999966106	80	999	0	2	SCR	211	0	1	128	0	0	0	3	SLNT ORG PLANE-SIZE OVOID >>N	CONGAREE><COLUMBIA,SC	GND+AIR OBS BOTH PILOTS	137	43	6	8
1953	16	0	7	0	14	72	253	3	0	76.51111111103461	36.866666666629804	5	-200	0	2	VRG	183	0	1	128	0	0	32	0	"estm 30M diam each
high speeds
NFD"	W/NORFOLK,VA	PILOTS FLY OVER TOP/6 SCRS	35	140	8	9
1953	12	0	7	1	18	127	255	3	0	81.777777777696	24.544444444419902	3	999	0	2	FLR	167	0	8	128	0	0	0	3	"CIRC.NLT MAKES SERIES/FANTASTIC MNVRS
VANISHES OVHD"	KEY WEST NAS,FL	2 NAVY OBS	137	43	5	8
1953	18	0	7	0	19	90	253	8	0	84.2777777776935	36.0333333332973	300	999	0	2	TNS	163	0	1	128	1	1	0	0	"SHOOT>E/XTREME SPEED
/MJ#242+205"	OAK RIDGE,TN	1+2 SLNT BLK GLOSSY SCRS CIRCLE	160	205	7	9
1953	13	0	7	0	21	0	253	2	0	118.5111111109926	33.999999999966	0	999	0	2	CLF	199	0	1	128	1	32	0	0	"90�TURN ovr FISHING BOAT+AWAY
/r114p55"	off SANTA MONICA,CA	2 FAST SHINY SCRS	210	26	6	7
1953	10	0	7	0	23	0	253	1	0	118.7555555554368	36.5444444444079	2050	999	0	2	CLF	195	0	33	128	0	64	8	5	"AF JETS PATROL
/r173p33"	MORO ROCK/SEQUOIA NP,CA	FBLS+1000'SCR VCLOSE/4 DAYS	210	26	7	8
1953	2	0	7	0	24	54	255	3	0	82.4999999999175	40.37777777773741	311	999	0	2	OHI	67	0	1	128	1	64	0	0	">SW SLIGHTLY FASTER/CLOUDS
9km alt"	Mt VERNON,OH	LRG SLVR OBJ CIRCLES ovr TOWN	242	65	6	9
1953	8	0	7	0	25	12	255	2	0	-9.4222222222128	47.2777777777305	-99	999	3	10	AIA	67	0	1	128	1	64	0	0	"SML WHT DISK >OVR RESTAURANT
HVRS
GLOWS GRN."	AUFSTEIG nr EBENALP,SWZ	2 OBS	97	17	6	7
1953	18	0	7	1	26	130	255	16	0	96.5333333332368	33.7666666666329	230	2000	0	2	TXS	227	0	1	128	0	0	2	69	"CIA WIRE
7 UFOS MNVR/5-8K'ALT
/MJ#242"	PERRIN AFB+DENISON+SHERMAN,TX	MANY OBS	25	104	7	11
1953	17	1	7	0	29	39	255	90	0	0	89.99999999991	-99	999	11	2	CRS	194	65	128	128	0	0	0	0	seen/90min	SCIENCE WRITER/TSCOPE	20 km "BRIDGE" CROSSES MARE CRISIUM/MOON!	173	73	7	9
1953	0	0	7	1	31	57	255	8	0	93.2444444443512	44.9777777777328	245	999	0	2	MNS	67	0	1	128	0	0	0	3	"2 BRITE STARS=SCRS W/PORTHS
ABS STILL
THEN CRAZY MNVRS"	MINNEAPOLIS,MN	2/BINOCS	137	43	6	7
1953	20	0	7	0	31	114	255	10	0	-14.555555555541	53.8111111110573	-99	999	4	1	WOL	195	0	1	128	1	128	32	0	"22M SCR/PORTS/EDGE
RND DOME
LANDS nr RR TRACKS
>>FAST"	WOLIN,POL	7 OBS	200	134	8	7
1953	2	0	8	0	0	0	229	1	0	-9.722222222212501	50.8777777777269	-99	999	3	3	HSS	67	0	1	128	0	0	1	0	"APPARENT DOME?
SEE FOTO SECTION"	BAD HERSFELD,HESSE,GER	SCR FOTOd SUMMER/53	107	136	6	6
1953	10	0	8	0	0	0	229	3	0	-21.2555555555343	45.7444444443987	-99	999	4	5	TMS	195	0	1	128	0	128	32	128	"STOPS
DROPS/FIELD
TURNS OFF/VANISHES "	nr TIMISOARA,ROMANIA	LUM ORB RISES/WOODS	84	229	7	8
1953	4	0	8	0	0	60	231	2	0	-25.222222222197	44.4999999999555	-99	999	4	5	DMB	67	0	5	64	1	6	0	0	"SQUARE FACE IN WINDOW
FLIES OFF"	SLOVOZIA,ROMANIA	CHILD SEES ODD UFO OVR FIELD	84	158	8	6
1953	10	0	8	2	0	90	230	2	0	121.7111111109894	43.755555555511805	1800	0	0	2	ORE	195	0	18	128	1	64	0	0	"BRONZE STOVEPIPE CYL TUMBLES >S
STOPS
CONTINUES"	ROUND TOP MTN,OR	FIRE LOOKOUTS	137	35	7	7
1953	10	0	8	0	1	141	255	10	0	118.63333333321471	36.577777777741204	2000	999	0	2	CLF	51	0	1	128	0	0	0	9	"JETS CCL+CHASE
CLEVER STOP+away
/r137#6"	SEQUOIA PARK,CA	LRG DISK 3 NITES/ROW	47	49	6	8
